Name, Country, Age, Death_year, Death_cause
Margaretta_Forten, Switzerland, 81, 1875, Unknown
Margery_Corbett_Ashby, United Kingdom, 99, 1981, Unknown
Margit_Slachta, Hungary, 90, 1974, Unknown
Mari_Beyleryan, Hungary, 90, 1915, Unknown
Maria_Grant, Hungary, 90, 1907, Unknown
Maria_Kim, Unknwon, 53, 1944, Unknown
Maria_L._de_Hernández, United States, 90, 1986, Unknown
Maria_Pearson, United States, 71, 2003, Unknown
Mariam_Chamberlain, United States, 95, 2013, Unknown
Marian_Cripps,_Baroness_Parmoor, United States, 95, 1952, Unknown
Marian_Farquharson, United States, 95, 1912, Unknown
Marian_McQuade, United States, 91, 2008, Unknown
Mariano_Abarca, Mexico, 51, 2009, Unknown
Marie_Amelie_von_Godin, Germany, 74, 1956, Unknown
Marie_Foster, United States, 86, 2003, Unknown
Marie_Galway, United States, 86, 1963, Unknown
Marie_Hicks, United States, 84, 2007, Unknown
Marie_Lacoste_Gérin-Lajoie, United States, 84, 1945, Unknown
Marie_Pitt, United States, 84, 1948, Unknown
Marii_Hasegawa, Japan, 94, 2012, Unknown
Marilyn_Clement, United States, 74, 2009, Unknown
Marilyn_Pryor, Unknwon, 69, 2005, Unknown
Mario_G._Obledo, Unknwon, 78, 2010, Unknown
Mario_Machado, Unknwon, 78, 2013, Unknown
Mario_Mieli, Italy, 31, 1983, Unknown
Marion_C._Bascom, United States, 87, 2012, Unknown
Marion_Stamps, United States, 51, 1996, Heart failure
Maris_Cakars, United States, 40, 1982, Unknown
Marisela_Escobedo_Ortiz, Mexico, 52, 2010, Unknown
Marjorie_Parker, Australia, 91, 1991, Unknown
Mark_Ashton, Ireland, 27, 1987, Unknown
Mark_Comfort, United States, 42, 1976, Unknown
Mark_Purdey, Unknwon, 53, 2006, Unknown
Markus_Kooper, Namibia, 87, 2005, Unknown
Marta_Russell, United States, 62, 2013, Unknown
Martha_Burton_Woodhead_Williamson, United States, 62, 1922, Unknown
Martha_Ellicott_Tyson, United States, 62, 1873, Unknown
Martha_Gonzalez, Colombia, 36, 2007, Unknown
Marthe_de_Kerchove_de_Denterghem, Colombia, 36, 1956, Unknown
Marti_Kheel, United States, 63, 2011, Unknown
Martin_Delaney_(activist), United States, 64, 2009, Unknown
Martin_Jezer, Unknwon, 65, 2005, Unknown
Martin_Knottenbelt, Netherlands, 84, 2004, Unknown
Martin_Rasmussen_Hjelmen, Norway, 40, 1944, Unknown
Martina_Davis-Correia, United States, 44, 2011, Unknown
Mary-Louise_Hooper, United States, 80, 1987, Unknown
Mary_Anderson_(labor_leader), United States, 80, 1964, Unknown
Mary_Ann_Baxter, United States, 80, 1884, Unknown
Mary_Ann_Coady_Weinand, United States, 48, 2007, Unknown
Mary_Ann_Recknall_McCarthy, United States, 48, 1933, Unknown
Mary_Anne_Rawson, United States, 48, 1887, Unknown
Mary_Barksdale, United States, 72, 1992, Unknown
Mary_Benson_(campaigner), Unknwon, 81, 2000, Unknown
Mary_Bookstaver, Unknwon, 81, 1950, Unknown
Mary_Cramer, Australia, 91, 1984, Unknown
Mary_Dyckman, United States, 96, 1982, Unknown
Mary_Ellicott_Arnold, United States, 96, 1968, Unknown
Mary_Gawthorpe, United Kingdom, 92, 1973, Unknown
Mary_Greenleaf_Clement_Leavitt, United Kingdom, 92, 1912, Unknown
Mary_Harriet_McGowan_King, New Zealand, 83, 1967, Unknown
Mary_Harriman_Rumsey, United States, 53, 1934, Unknown
Mary_Jane_Cain, United States, 53, 1929, Unknown
Mary_Kenney_O'Sullivan, United States, 53, 1943, Unknown
Mary_Leigh, United Kingdom, 93, 1978, Unknown
Mary_Luke_Tobin, United States, 98, 2006, Unknown
Mary_Morain, United States, 88, 1999, Unknown
Mary_P._Sinclair, Unknwon, 93, 2011, Unknown
Mary_Pillsbury_Lord, United States, 74, 1978, Unknown
Mary_Rose_Tully, United States, 64, 2010, Unknown
Mary_Ruthsdotter, Unknwon, 66, 2010, Unknown
Mary_Scales, United States, 85, 2013, Unknown
Mary_Sharp, United States, 85, 1812, Unknown
Mary_Stevenson, Australia, 89, 1985, Unknown
Mary_Trevelyan, United Kingdom, 86, 1983, Unknown
Mary_Tsukamoto, Unknwon, 83, 1998, Unknown
Mary_V._Austin, Australia, 86, 1986, Unknown
Mary_Virginia_Cook_Parrish, Australia, 86, 1945, Unknown
Mary_Warburg, United States, 101, 2009, Unknown
Mary_Yamashiro_Otani, United States, 82, 2005, Unknown
Maryam_Bayramalibeyova, Azerbaijan, 89, 1987, Unknown
Maryam_Khatoon_Molkara, Unknwon, 62, 2012, Unknown
María_Cristina_Gómez, El Salvador, 51, 1989, Unknown
María_Enriqueta_Camarillo, El Salvador, 51, 1968, Unknown
María_Ester_Gatti, Uruguay, 92, 2010, Unknown
María_Julia_Hernández, El Salvador, 68, 2007, Unknown
María_Rosa_Oliver, Unknwon, 79, 1977, Unknown
María_Teresa_León, Spain, 85, 1988, Unknown
María_de_la_Cruz, Chile, 83, 1995, Unknown
María_de_las_Mercedes_Barbudo, Chile, 83, 1849, Unknown
María_del_Refugio_García, Mexico, 72, 1970, Unknown
Masood_Khadarpoosh, Pakistan, 69, 1985, Unknown
Mathew_Ahmann, Unknwon, 70, 2001, Unknown
Matilda_Carse, Unknwon, 70, 1917, Unknown
Matilde_Bajer, Unknwon, 70, 1934, Unknown
Mike_Manning, Papua New Guinea, 65, 2008, Unknown
Mike_Pentz, Unknwon, 71, 1995, Unknown
Mike_Schwartz_(activist), Unknwon, 63, 2013, Unknown
Mikhail_Brusnev, Unknwon, 63, 1937, Unknown
Mila_Tupper_Maynard, Unknwon, 63, 1926, Unknown
Milan_Pribićević, Unknwon, 63, 1937, Unknown
Mildred_E._Gibbs, Unknwon, 63, 1935, Unknown
Mildred_Gordon_(Ganas), United States, 93, 2015, Unknown
Mildred_Jeffrey, United States, 94, 2004, Unknown
Mildred_Noble, United States, 87, 2008, Unknown
Mildred_Weisenfeld, United States, 76, 1997, Unknown
Millie_Jeffrey, United States, 94, 2004, Unknown
Milo_Reno, United States, 94, 1936, Unknown
Milton_Terris, United States, 87, 2002, Unknown
Mimi_Sverdrup_Lunden, Norway, 61, 1955, Unknown
Minerva_Hamilton_Hoyt, Norway, 61, 1945, Unknown
Minnie_Two_Shoes, Unknwon, 60, 2010, Unknown
Minoru_Yasui, United States, 70, 1986, Unknown
Mir_Lawang_Khan, Pakistan, 72, 1973, Unknown
Miriam_Daly, Ireland, 52, 1980, Unknown
Mirta_Aguirre, Unknwon, 68, 1980, Unknown
Mitchell_Goodman, United States, 74, 1997, Unknown
Mohamed_Mjid, Morocco, 97, 2014, Unknown
Mohammad_Iqbal_Shedai, India, 86, 1974, Unknown
Mohammad_Montazeri, Iran, 37, 1981, Hafte Tir bombing
Mohammed_Arav_Bessaoud, Algeria, 78, 2002, Unknown
Mohammed_Mushaima, Unknwon, 24, 2012, Unknown
Mojżesz_Pfefer, Unknwon, 24, 1919, Unknown
Mollie_Dyer, Australia, 71, 1998, Unknown
Mollie_Lukis, Australia, 97, 2009, Unknown
Mona_Douglas, Unknwon, 89, 1987, Unknown
Monica_Furlong, United Kingdom, 73, 2003, Unknown
Monica_Gallagher_(community_worker), Australia, 90, 2013, Unknown
Montague_Miller, Australia, 90, 1920, Unknown
Moon_Ik-hwan, Unknwon, 76, 1994, Unknown
Moreshwar_Vasudeo_Abhyankar, India, 49, 1935, Unknown
Moritz_Rabinowitz, Norway, 55, 1942, Unknown
Moropant_Pingley, India, 84, 2003, Unknown
Morris_Childs, United States, 89, 1991, Unknown
Morrison_I._Swift, United States, 89, 1946, Unknown
Mortimer_Grimshaw, United States, 89, 1869, Tuberculosis
Morton_A._Hill, United States, 68, 1985, Unknown
Morvan_Lebesque, Unknwon, 59, 1970, Unknown
Moses_Cheney, Unknwon, 59, 1875, Unknown
Moses_Elias_Levy, Unknwon, 59, 1854, Unknown
Mosess_Fishman, United States, 92, 2007, Unknown
Mother_Wright, United States, 88, 2009, Unknown
Motl_Zelmanowicz, Poland, 96, 2010, Unknown
Mounira_Solh, Lebanon, 99, 2010, Unknown
Movses_Gorgisyan, Armenia, 29, 1990, Unknown
Mthuli_ka_Shezi, Unknwon, 25, 1972, Unknown
Muhammad_Kenyatta, United States, 48, 1992, Unknown
Muhammad_Mian_Mansoor_Ansari, India, 62, 1946, Unknown
Muhammad_Qasim_Nanotvi, India, 62, 1880, Unknown
Mukhamedzhan_Tynyshpaev, India, 62, 1937, Unknown
Mundlapati_Ramanadha_Rao, India, 89, 2011, Unknown
Murdoch_Burnett, Unknwon, 62, 2015, Unknown
Muriel_Gahan, Ireland, 98, 1995, Unknown
Musa_Anter, Turkey, 72, 1992, Unknown
Myrtilla_Miner, Turkey, 72, 1864, Unknown
Myrtle_Solomon, United Kingdom, 66, 1987, Unknown
Máire_Mullarney, Ireland, 87, 2008, Unknown
Mícheál_Ó_Lócháin, Ireland, 87, 1899, Unknown
Ángela_Auad, Argentina, 32, 1977, Unknown
Nahuel_Moreno, Unknwon, 63, 1987, Unknown
Nan_Cross, Unknwon, 79, 2007, Unknown
Nancy_Cárdenas, Mexico, 60, 1994, Unknown
Nancy_Feldman, United States, 92, 2014, Unknown
Nancy_Tait, United Kingdom, 89, 2009, Unknown
Nanduri_Prasada_Rao, India, 89, 2001, Unknown
Nannie_Helen_Burroughs, India, 89, 1961, Unknown
Naomi_Wilzig, United States, 81, 2015, Unknown
Narciso_Perales, Spain, 79, 1993, Unknown
Natalya_Estemirova, Russia, 51, 2009, Unknown
Nathaniel_Field_(Adventist), Russia, 51, 1887, Unknown
Nautamlal_Bhagavanji_Mehta, Russia, 51, 1968, Unknown
Naziq_al-Abid, Syria, 61, 1959, Unknown
Ned_Cobb, United States, 88, 1973, Unknown
Neil_Roberts_(anarchist), Unknwon, 22, 1982, Unknown
Nela_Martínez, Cuba, 92, 2004, Unknown
Nellie_Gray_(activist), United States, 88, 2012, Unknown
Nellie_Peters_Black, United States, 88, 1919, Unknown
Nellie_Stone_Johnson, Unknwon, 97, 2002, Unknown
Nelly_Roussel, Unknwon, 97, 1922, Unknown
Nemesio_Prudente, Philippines, 81, 2008, Unknown
Neville_Alexander, Unknwon, 76, 2012, Unknown
Neville_Curtis, Unknwon, 60, 2007, Unknown
Nezihe_Muhiddin, Turkey, 69, 1958, Unknown
Nguyen_Manh_Tuong, Vietnam, 88, 1997, Unknown
Nibia_Sabalsagaray, Uruguay, 25, 1974, Unknown
Nicholas_Saunders_(activist), United Kingdom, 60, 1998, Unknown
Nico_Smith, Unknwon, 81, 2010, Unknown
Nicolae_Gheorghe, Romania, 67, 2013, Unknown
Nicole_Valéry_Grossu, France, 77, 1996, Unknown
Nigel_Fortune, Unknwon, 85, 2009, Unknown
Nikolai_Girenko, Russia, 64, 2004, Unknown
Nikolay_Alexandrovich_Milyutin, Unknwon, 53, 1942, Unknown
Nina_Fishman, United Kingdom, 63, 2009, Unknown
Nini_Haslund_Gleditsch, Norway, 88, 1996, Unknown
Nini_Stoltenberg, Norway, 51, 2014, Unknown
Ninos_Aho, Unknwon, 68, 2013, Unknown
Noel_Doherty, Ireland, 68, 2008, Unknown
Nora_Bernard, Unknwon, 72, 2007, Unknown
Nora_Connolly_O'Brien, Ireland, 88, 1981, Unknown
Norm_Phelps, United States, 75, 2014, Unknown
Norma_Becker, United States, 76, 2006, Unknown
Norman_Rothfield, Australia, 98, 2010, Unknown
Norman_Wallace_Lermond, Australia, 98, 1944, Unknown
Novruzali_Mammadov, Azerbaijan, 69, 2009, Unknown
Noxolo_Nogwaza, Unknwon, 24, 2011, Unknown
Nthato_Motlana, Unknwon, 83, 2008, Unknown
Ntombikayise_Priscilla_Khubeka, Unknwon, 41, 1987, Unknown
Nuzha_Al-Ghussein, Unknwon, 87, 2013, Unknown
Nélida_Gómez_de_Navajas, Unknwon, 85, 2012, Unknown
N._D._Cocea, Unknwon, 85, 1949, Unknown
Đorđe_Stojaković, Unknwon, 85, 1863, Unknown
Oakley_C._Johnson, United States, 86, 1976, Unknown
Occupy_Pittsburgh, United States, 1, 2012, Unknown
Octavius_Catto, United States, 1, 1871, Unknown
Odell_Pollard, United States, 88, 2015, Unknown
Ofelia_Domínguez_Navarro, Cuba, 82, 1976, Unknown
Ofelia_Rodríguez_Acosta, Cuba, 73, 1975, Unknown
Ola_Oni, Nigeria, 66, 1999, Unknown
Olaug_Løken, Nigeria, 66, 1925, Unknown
Olga_Lopes-Seale, Barbados, 93, 2011, Unknown
Olikoye_Ransome-Kuti, Nigeria, 76, 2003, Unknown
Olive_Morris, Unknwon, 27, 1979, Unknown
Olive_Pink, Australia, 91, 1975, Unknown
Olivia_Rossetti_Agresti, Australia, 91, 1960, Unknown
Omelian_Pleshkewycz, Ukraine, 99, 2007, Unknown
Ona_Šimaitė, France, 76, 1970, Unknown
Onissim_Goldovsky, France, 76, 1922, Unknown
Orlando_Zapata, Cuba, 43, 2010, Starvation
Oscar_Kamau_Kingara, Kenya, 38, 2009, Unknown
Oskar_Becker_(assailant), Kenya, 38, 1868, Unknown
Osman_Saleh_Sabbe, Eritrea, 55, 1987, Unknown
Otto_Huiswoud, Unknwon, 68, 1961, Unknown
Otto_Tucker, Canada, 92, 2015, Unknown
Owen_Brown_(abolitionist), Canada, 92, 1890, Unknown
Patricia_Stephens_Due, Unknwon, 73, 2012, Unknown
Patrick_Duncan_(anti-apartheid_activist), Unknwon, 49, 1967, Unknown
Patrick_Mac_Manus, Unknwon, 67, 2011, Unknown
Patrick_Murphy_Malin, United States, 61, 1964, Unknown
Patrick_Rice, Unknwon, 65, 2010, Unknown
Paul_Grottkau, Unknwon, 65, 1898, Unknown
Paul_Hoornaert, Belgium, 56, 1944, Unknown
Paul_Jacobs_(activist), Unknwon, 60, 1978, Unknown
Paul_Marx_(priest), United States, 90, 2010, Unknown
Paul_Montauk, United States, 76, 1998, Unknown
Paul_Popham, Unknwon, 46, 1987, AIDS
Paul_R._Jones, United States, 82, 2010, Unknown
Paul_Rapoport, Unknwon, 47, 1987, Unknown
Paul_Vigouroux, France, 61, 1980, Unknown
Paul_deParrie, United States, 57, 2006, Unknown
Pauls_Dauge, United States, 57, 1946, Unknown
Pearlena_Lewis, United States, 53, 2006, Unknown
Peg_Belson, United Kingdom, 91, 2012, Unknown
Peg_Mullen, Unknwon, 92, 2009, Unknown
Penelope_Barker, Unknwon, 92, 1796, Unknown
Penn_Kemble, United States, 64, 2005, Unknown
Percy_Chen, China, 88, 1989, Unknown
Perry_Wilbon_Howard, China, 88, 1961, Unknown
Pete_Gray_(activist), Australia, 31, 2011, Unknown
Pete_Panto, United States, 28, 1939, Unknown
Peter_A._Sturgeon, United States, 89, 2005, Unknown
Peter_Cadogan, United Kingdom, 86, 2007, Unknown
Peter_Clarke_(social_worker), United Kingdom, 59, 2007, Unknown
Peter_De_Mott, United States, 62, 2009, Unknown
Peter_Fisher_(activist), United States, 68, 2012, Unknown
Peter_Fontaine, United States, 68, 1759, Unknown
Peter_Gurney, United Kingdom, 68, 2006, Unknown
Peter_J._Countryman, United States, 50, 1992, Unknown
Peter_Kiołbassa, United States, 50, 1905, Unknown
Peter_Krummeck, Unknwon, 66, 2013, Unknown
Peter_L._Pond, United States, 67, 2000, Unknown
Peter_Verigin, United States, 67, 1924, Canadian Pacific Railway
Peter_Wieselgren, United States, 67, 1877, Unknown
Petro_Nini_Luarasi, United States, 67, 1911, Unknown
Petrona_Eyle, United States, 67, 1945, Unknown
Petru_Giovacchini, France, 45, 1955, Unknown
Phan_Văn_Chánh, Vietnam, 39, 1945, Unknown
P._Dawood_Shah, Unknwon, 84, 1969, Unknown
P._R._Stephensen, Australia, 64, 1965, Unknown
P._T._Bhaskara_Panicker, India, 75, 1997, Unknown
P._Varadarajulu_Naidu, India, 70, 1957, Unknown
Paddy_Kennedy_(politician), Ireland, 57, 1999, Unknown
Pam_Lychner, United States, 37, 1996, Unknown
Pampady_John_Joseph, India, 53, 1940, Unknown
Pamulaparthi_Sadasiva_Rao, India, 75, 1996, Unknown
Pandalam_Kerala_Varma, India, 75, 1919, Unknown
Pardee_Butler, India, 75, 1888, Unknown
Park_Cha-jeong, Unknwon, 35, 1944, Unknown
Park_Hee-byung, Unknwon, 35, 1907, Unknown
Park_Seo-yang, Unknwon, 55, 1940, Unknown
Paskal_Mitrevski, Greece, 66, 1978, Unknown
Pat_Bond, Unknwon, 65, 1990, Unknown
Pat_Devanny, Australia, 67, 1980, Unknown
Pat_Pottle, United Kingdom, 62, 2000, Unknown
Pat_Regan, United Kingdom, 53, 2008, Unknown
Pat_Sawilowsky, United States, 84, 2014, Unknown
Phil_Sokolof, United States, 82, 2004, Unknown
Philibert_Vrau, United States, 82, 1905, Unknown
Philip_Francis_Johnson, United States, 82, 1926, Unknown
Philip_K._Paulson, Unknwon, 59, 2006, Unknown
Phyllis_M._Ryan, United States, 65, 1992, Unknown
Piergiorgio_Welby, Italy, 61, 2006, Unknown
Pierre_Aliker, France, 106, 2013, Unknown
Piipi_Raumati_Cummins, France, 106, 1952, Unknown
Pius_Langa, South Africa, 74, 2013, Unknown
Pocho_Lepratti, Unknwon, 35, 2001, Unknown
Pompiliu_Ștefu, Romania, 32, 1942, Unknown
Powell_S._Barnett, Unknwon, 88, 1971, Unknown
Prabha_Khaitan, India, 66, 2008, Unknown
Prathia_Hall, United States, 62, 2002, Unknown
Prescott_Townsend, United States, 79, 1973, Unknown
Preston_Washington, United States, 55, 2003, Unknown
Print_Matthews, United States, 55, 1883, Unknown
Priya_Tendulkar, Unknwon, 48, 2002, Unknown
Procopio_Bonifacio, Unknwon, 48, 1897, Unknown
Proinsias_Mac_Aonghusa, Ireland, 70, 2003, Unknown
Prosper_Ego, Netherlands, 88, 2015, Unknown
Prudencia_Ayala, El Salvador, 51, 1936, Unknown
Prunella_Stack, United Kingdom, 96, 2010, Unknown
Prynce_Hopkins, United States, 85, 1970, Unknown
Purley_Baker, United States, 85, 1924, Unknown
Purnima_Banerjee, India, 40, 1951, Unknown
Purnima_Devi, India, 88, 1972, Unknown
Qian_Yunhui, China, 53, 2010, Unknown
Quamina, China, 53, 1823, Unknown
Queen_Mother_Moore, United States, 98, 1996, Unknown
Rob_Nanninga, Netherlands, 59, 2014, Unknown
Rob_Riley_(Aboriginal_activist), Australia, 42, 1996, Unknown
Robert_Boehm, United States, 92, 2006, Unknown
Robert_Carter_(priest), United States, 83, 2010, Unknown
Robert_Charles, United States, 83, 1900, Unknown
Robert_Chasowa, Malawi, 25, 2011, Unknown
Robert_DePugh, United States, 86, 2009, Unknown
Robert_Dorman, United States, 86, 1937, Unknown
Robert_Goldwyn, United States, 80, 2010, Unknown
Robert_L._Millender,_Sr., United States, 62, 1978, Unknown
Robert_L._Pierce, United States, 67, 1968, Unknown
Robert_Morris_(lawyer), United States, 67, 1882, Unknown
Robert_Robideau, Spain, 63, 2009, Unknown
Robert_Sterling_Yard, Spain, 63, 1945, Unknown
Robert_W._Dunn, United States, 82, 1977, Unknown
Roberta_Lawson, United States, 82, 1940, Unknown
Roberto_Reyes_Barreiro, United States, 82, 1928, Unknown
Robin_Duff, Unknwon, 68, 2015, Unknown
Robyn_Few, United States, 54, 2012, Unknown
Rodger_McFarlane, United States, 54, 2009, Suicide
Roger_Molander, United States, 72, 2012, Unknown
Roger_Simon,_2nd_Baron_Simon_of_Wythenshawe, Unknwon, 89, 2002, Unknown
Roland_Hüttenrauch, Germany, 78, 2006, Unknown
Roman_Kotlarz, Poland, 48, 1976, Unknown
Romulus_Cioflec, Romania, 73, 1955, Unknown
Ron_Castan, Australia, 60, 1999, Unknown
Ron_Rivera_(public_health), Unknwon, 60, 2008, Unknown
Ron_Smith_(peace_activist), Unknwon, 74, 1995, Unknown
Ron_Whyte, United States, 48, 1989, Unknown
Ron_Woodroof, United States, 42, 1992, Unknown
Ronald_Kidd, Unknwon, 53, 1942, Unknown
Ros_de_Lanerolle, Unknwon, 61, 1993, Unknown
Rosa_A._González, Unknwon, 92, 1981, Unknown
Rosa_Campuzano, Unknwon, 92, 1851, Unknown
Rosa_Mary_Barrett, Unknwon, 92, 1936, Unknown
Rosa_Welt-Straus, Unknwon, 92, 1938, Unknown
Roscoe_Dunjee, United States, 82, 1965, Unknown
Rose_Witcop, Unknwon, 42, 1932, Unknown
Rose_Zar, Unknwon, -1921, 0001, Unknown
Rosely_Roth, Brazil, 31, 1990, Unknown
Rosemary_Gillespie, Australia, 69, 2010, Unknown
Rosine_Guiterman, Unknwon, 74, 1960, Unknown
Rowena_Moore, United States, 88, 1998, Unknown
Roxy_Gordon, United States, 55, 2000, Unknown
Roy_C._Strickland, United States, 68, 2010, Unknown
Ruben_J._Villote, Philippines, 81, 2013, Unknown
Ruby_Doris_Smith-Robinson, United States, 25, 1967, Unknown
Ruby_Hammond, Australia, 57, 1993, Unknown
Ruby_Hurley, Unknwon, 71, 1980, Unknown
Ruchi_Ram_Sahni, Unknwon, 71, 1948, Unknown
Rudolf_Olden, Unknwon, 55, 1940, Unknown
Rudolf_Rocker, Unknwon, 55, 1958, Unknown
Rudy_Lozano, United States, 32, 1983, Unknown
Rufus_Early_Clement, United States, 67, 1967, Unknown
Ruth_Bachhuber_Doyle, United States, 90, 2006, Unknown
Ruth_Batson, United States, 82, 2003, Unknown
Ruth_Bleier, United States, 65, 1988, Unknown
Ruth_Bonner, Russia, 87, 1987, Unknown
Ruth_Brinker, United States, 89, 2011, Unknown
Ruth_Clusen, United States, 73, 1995, Unknown
Ruth_Fischer, Germany, 66, 1961, Unknown
Ruth_Frances_Woodsmall, United States, 80, 1963, Unknown
Ruth_Fry, United States, 80, 1962, Unknown
Ruth_Harrison, United Kingdom, 80, 2000, Unknown
Ruth_Mary_Reynolds, Unknwon, 73, 1989, Unknown
Ruth_May_Fox, Unknwon, 73, 1958, Unknown
Ruth_P._Smith, United States, 103, 2010, Unknown
Ruth_Page_(activist), New Zealand, 87, 1992, Unknown
Ruth_Randall_Edström, New Zealand, 87, 1944, Unknown
Ruth_Sienkiewicz-Mercer, United States, 48, 1998, Unknown
Rutledge_Pearson, United States, 38, 1967, Unknown
Ryszard_Dembinski, Poland, 84, 2008, Unknown
Ramashankar_Yadav, Poland, 84, 0008, Unknown
Rambhau_Mandlik, India, 77, 1958, Unknown
Ramdane_Haifi, Unknwon, 59, 2007, Unknown
Ramzi_Irani, Lebanon, 36, 2002, Unknown
Ramón_Chíes, Lebanon, 36, 1893, Unknown
Ramón_Sampedro, Spain, 55, 1998, Assisted suicide
Randolph_Blackwell, United States, 54, 1981, Unknown
Rani_Maria_Vattalil, India, 41, 1995, Unknown
Ray_Jackson_(Aboriginal_activist), Australia, 74, 2015, Unknown
Ray_Robinson_(activist), Unknwon, 36, 1973, Unknown
Ray_Strachey, United Kingdom, 53, 1940, Unknown
Raymonde_Berthoud, Switzerland, 88, 2007, Unknown
Razie_Golami_Shabani, Iran, 88, 2013, Unknown
Rebecca_Jarrett, Iran, 88, 1928, Unknown
Redbird_Smith, Iran, 88, 0008, Unknown
Redmond_O'Neill, United Kingdom, 55, 2009, Unknown
Reed_Erickson, United States, 80, 1992, Unknown
Reggie_Schell, United States, 71, 2012, Unknown
Reggie_September, Unknwon, 90, 2013, Unknown
Reinhold_Elstner, Germany, 75, 1995, Unknown
Rena_Maverick_Green, Germany, 75, 1962, Unknown
René_Binet_(neo-Fascist), France, 44, 1957, Unknown
René_Capistrán_Garza, Mexico, 76, 1974, Unknown
René_Orta_Salgado, Mexico, 43, 2012, Unknown
Reynaldo_Aguado_Montealegre, Unknwon, 49, 2009, Unknown
Reynold_Henry_Hillenbrand, United States, 75, 1979, Unknown
Rhaune_Laslett, United Kingdom, 83, 2002, Unknown
Rhena_Schweitzer_Miller, United States, 90, 2009, Unknown
Rhoda_Alice_Bloodworth, Unknwon, 91, 1980, Unknown
Rhoda_Coffin, Unknwon, 91, 1909, Unknown
Ricardo_Cruz, United States, 50, 1993, Unknown
Richard_Adams_(activist), Philippines, 65, 2012, Unknown
Richard_Alton_Graham, United States, 87, 2007, Unknown
Richard_Cloward, United States, 75, 2001, Unknown
Richard_D._Webb, United States, 75, 1872, Unknown
Richard_Grossman_(author), United States, 68, 2011, Unknown
Richard_Guidry, United States, 59, 2008, Unknown
Richard_Henry_Singleton, United States, 59, 1923, Unknown
Richie_Jean_Jackson, United States, 81, 2013, Unknown
Rick_Griffiths, Australia, 62, 2010, Lung cancer
Rickard_Deasy_(Farming_Campaigner), Ireland, 80, 1999, Unknown
Ricky_Silberman, United States, 70, 2007, Unknown
Rita_Cetina_Gutiérrez, United States, 70, 1908, Unknown
Rita_Smith, Unknwon, 81, 1993, Unknown
R._S._Subbalakshmi, India, 83, 1969, Unknown
Rachel_Cleland, Australia, 96, 2002, Unknown
Rachel_Crowdy, United Kingdom, 80, 1964, Unknown
Rachel_Zilberberg, Poland, 23, 1943, Unknown
Rafiq_Ahmed, India, 93, 1982, Unknown
Raghunath_Dhondo_Karve, India, 71, 1953, Unknown
Rahima_Moosa, South Africa, 71, 1993, Unknown
Raimondo_Viale, Italy, 77, 1984, Unknown
Rajeev_John_George, India, 35, 2005, Unknown
Rajkavi_Inderjeet_Singh_Tulsi, India, 58, 1984, Unknown
Ralph_DiGia, United States, 94, 2008, Unknown
Ralph_Gibson_(political_activist), Australia, 83, 1989, Unknown
Ralph_Hubbard, United States, 94, 1980, Unknown
Ralph_Mark_Gilbert, United States, 57, 1956, Unknown
Ralph_Townsend, United States, 76, 1976, Unknown
Santiago_Masarnau_Fernández, United States, 76, 1882, Unknown
Sara_Agnes_Rice_Pryor, United States, 76, 1912, Unknown
Sarah_Conlon, Ireland, 82, 2008, Unknown
Sarah_J._Garnet, Ireland, 82, 1911, Unknown
Sarah_Jane_Salazar, Unknwon, 25, 2000, Unknown
Sarah_Mae_Flemming, United States, 60, 1993, Unknown
Sarah_Mapps_Douglass, United States, 60, 1882, Unknown
Sarah_Snow, United States, 60, 1939, Unknown
Sarala_Devi_Chaudhurani, United States, 60, 1945, Unknown
Sarangadhar_Das, India, 70, 1957, Unknown
Sarla_Behn, India, 81, 1982, Unknown
Sarojini_Varadappan, India, 92, 2013, Unknown
Satish_Shetty, India, 40, 2010, Unknown
Satyam_Patel, India, 73, 2005, Unknown
Saul_Hayes, Canada, 74, 1980, Unknown
Scott_Smith_(activist), United States, 47, 1995, Unknown
Sean_F._Scott, United States, 40, 2009, Unknown
Sebastian_Arcos_Bergnes, Cuba, 66, 1997, Unknown
Sediqeh_Dowlatabadi, Iran, 79, 1961, Unknown
Seit_Devdariani, Iran, 79, 1937, Unknown
Selena_Sloan_Butler, Iran, 79, 1964, Unknown
Selli_Engler, Germany, 83, 1982, Unknown
Selma_Gräfin_von_der_Gröben, Germany, 83, 1938, Unknown
Sevasti_Qiriazi, Germany, 83, 1949, Unknown
Seyid_Riza, Germany, 83, 1937, Unknown
Seán_Cunningham, Ireland, 79, 1997, Unknown
Shabbir_Ahmad_Rao, Pakistan, 60, 2004, Unknown
Shadrach_Livingstone_James, Australia, 66, 1956, Myocardial infarction
Shafeek_Nader, United States, 60, 1986, Unknown
Shafiur_Rahman, Bangladesh, 34, 1952, Unknown
Shah_Ozair_Munemi, India, 62, 1961, Unknown
Shahid_Azmi, India, 33, 2010, Unknown
Shashidhar_Mishra, India, 35, 2010, Unknown
Shawn_Lonsdale, United States, 39, 2008, Unknown
Sheel_Bhadra_Yajee, India, 90, 1996, Unknown
Sheila_Humphreys, Ireland, 95, 1994, Unknown
Sheila_Steele, Canada, 63, 2006, Unknown
Shelley_Davis, United States, 56, 2008, Unknown
Shin_Pal-gyun, Unknwon, 42, 1924, Unknown
Shirishkumar_Mehta, India, 16, 1942, Unknown
Shiv_Prasad_Gupta, India, 61, 1944, Unknown
